psi,r,ydot,xdot
-0.05640184564,0.0,0.0,30.0
-0.05648905945,0.0,0.0,30.0
-0.05657627328,0.0,0.0,30.0
-0.05666348713,0.0,0.0,30.0
-0.056750701,0.0,0.0,30.0
-0.05683791488,0.0,0.0,30.0
-0.05692512879,0.0,0.0,30.0
-0.05701234271,0.0,0.0,30.0
-0.05709955664,0.0,0.0,30.0
-0.0571867706,0.0,0.0,30.0
-0.05727398457,0.0,0.0,30.0
-0.05736119856,0.0,0.0,30.0
-0.05744841256,0.0,0.0,30.0
-0.05753562658,0.0,0.0,30.0
-0.05762284061,0.0,0.0,30.0
-0.05771005466,0.0,0.0,30.0
-0.05779726873,0.0,0.0,30.0
-0.05788448281,0.0,0.0,30.0
-0.05797169691,0.0,0.0,30.0
-0.05805891102,0.0,0.0,30.0
-0.05814612514,0.0,0.0,30.0
-0.05823333928,0.0,0.0,30.0
-0.05832055343,0.0,0.0,30.0
-0.0584077676,0.0,0.0,30.0
-0.05849498178,0.0,0.0,30.0
-0.05858219597,0.0,0.0,30.0
-0.05866941018,0.0,0.0,30.0
-0.0587566244,0.0,0.0,30.0
-0.05884383863,0.0,0.0,30.0
-0.05893105287,0.0,0.0,30.0
-0.05901826713,0.0,0.0,30.0
-0.0591054814,0.0,0.0,30.0
-0.05919269568,0.0,0.0,30.0
-0.05927990997,0.0,0.0,30.0
-0.05936712427,0.0,0.0,30.0
-0.05945433859,0.0,0.0,30.0
-0.05954155292,0.0,0.0,30.0
-0.05962876726,0.0,0.0,30.0
-0.0597159816,0.0,0.0,30.0
-0.05980319596,0.0,0.0,30.0
-0.05989041033,0.0,0.0,30.0
-0.05997762471,0.0,0.0,30.0
-0.06006483911,0.0,0.0,30.0
-0.06015205351,0.0,0.0,30.0
-0.06023926792,0.0,0.0,30.0
-0.06032648234,0.0,0.0,30.0
-0.06041369677,0.0,0.0,30.0
-0.06050091121,0.0,0.0,30.0
-0.06058812566,0.0,0.0,30.0
-0.06067534012,0.0,0.0,30.0
-0.06076255458,0.0,0.0,30.0
-0.06084976906,0.0,0.0,30.0
-0.06093698355,0.0,0.0,30.0
-0.06102419804,0.0,0.0,30.0
-0.06111141254,0.0,0.0,30.0
-0.06119862705,0.0,0.0,30.0
-0.06128584157,0.0,0.0,30.0
-0.0613730561,0.0,0.0,30.0
-0.06146027064,0.0,0.0,30.0
-0.06154748518,0.0,0.0,30.0
-0.06163469973,0.0,0.0,30.0
-0.06172191429,0.0,0.0,30.0
-0.06180912886,0.0,0.0,30.0
-0.06189634343,0.0,0.0,30.0
-0.06198355802,0.0,0.0,30.0
-0.0620707726,0.0,0.0,30.0
-0.0621579872,0.0,0.0,30.0
-0.0622452018,0.0,0.0,30.0
-0.06233241641,0.0,0.0,30.0
-0.06241963103,0.0,0.0,30.0
-0.06250684565,0.0,0.0,30.0
-0.06259406029,0.0,0.0,30.0
-0.06268127492,0.0,0.0,30.0
-0.06276848957,0.0,0.0,30.0
-0.06285570421,0.0,0.0,30.0
-0.06294291887,0.0,0.0,30.0
-0.06303013353,0.0,0.0,30.0
-0.0631173482,0.0,0.0,30.0
-0.06320456287,0.0,0.0,30.0
-0.06329177755,0.0,0.0,30.0
-0.06337899224,0.0,0.0,30.0
-0.06346620693,0.0,0.0,30.0
-0.06355342163,0.0,0.0,30.0
-0.06364063633,0.0,0.0,30.0
-0.06372785104,0.0,0.0,30.0
-0.06381506575,0.0,0.0,30.0
-0.06390228047,0.0,0.0,30.0
-0.06398949519,0.0,0.0,30.0
-0.06407670992,0.0,0.0,30.0
-0.06416392466,0.0,0.0,30.0
-0.0642511394,0.0,0.0,30.0
-0.06433835414,0.0,0.0,30.0
-0.06442556889,0.0,0.0,30.0
-0.06451278364,0.0,0.0,30.0
-0.0645999984,0.0,0.0,30.0
-0.06468721316,0.0,0.0,30.0
-0.06477442793,0.0,0.0,30.0
-0.0648616427,0.0,0.0,30.0
-0.06494885748,0.0,0.0,30.0
-0.06503607226,0.0,0.0,30.0
-0.06512328704,0.0,0.0,30.0
-0.06521050183,0.0,0.0,30.0
-0.06529771662,0.0,0.0,30.0
-0.06538493142,0.0,0.0,30.0
-0.06547214622,0.0,0.0,30.0
-0.06555936103,0.0,0.0,30.0
-0.06564657584,0.0,0.0,30.0
-0.06573379065,0.0,0.0,30.0
-0.06582100547,0.0,0.0,30.0
-0.06590822029,0.0,0.0,30.0
-0.06599543511,0.0,0.0,30.0
-0.06608264994,0.0,0.0,30.0
-0.06616986477,0.0,0.0,30.0
-0.0662570796,0.0,0.0,30.0
-0.06634429444,0.0,0.0,30.0
-0.06643150928,0.0,0.0,30.0
-0.06651872413,0.0,0.0,30.0
-0.06660593898,0.0,0.0,30.0
-0.06669315383,0.0,0.0,30.0
-0.06678036868,0.0,0.0,30.0
-0.06686758354,0.0,0.0,30.0
-0.0669547984,0.0,0.0,30.0
-0.06704201326,0.0,0.0,30.0
-0.06712922813,0.0,0.0,30.0
-0.067216443,0.0,0.0,30.0
-0.06730365787,0.0,0.0,30.0
-0.06739087275,0.0,0.0,30.0
-0.06747808763,0.0,0.0,30.0
-0.06756530251,0.0,0.0,30.0
-0.06765251739,0.0,0.0,30.0
-0.06773973228,0.0,0.0,30.0
-0.06782694717,0.0,0.0,30.0
-0.06791416206,0.0,0.0,30.0
-0.06800137696,0.0,0.0,30.0
-0.06808859185,0.0,0.0,30.0
-0.06817580675,0.0,0.0,30.0
-0.06826302166,0.0,0.0,30.0
-0.06835023656,0.0,0.0,30.0
-0.06843745147,0.0,0.0,30.0
-0.06852466638,0.0,0.0,30.0
-0.06861188129,0.0,0.0,30.0
-0.0686990962,0.0,0.0,30.0
-0.06878631112,0.0,0.0,30.0
-0.06887352604,0.0,0.0,30.0
-0.06896074096,0.0,0.0,30.0
-0.06904795588,0.0,0.0,30.0
-0.06913517081,0.0,0.0,30.0
-0.06922238573,0.0,0.0,30.0
-0.06930960066,0.0,0.0,30.0
-0.06939681559,0.0,0.0,30.0
-0.06948403053,0.0,0.0,30.0
-0.06957124546,0.0,0.0,30.0
-0.0696584604,0.0,0.0,30.0
-0.06974567534,0.0,0.0,30.0
-0.06983289028,0.0,0.0,30.0
-0.06992010522,0.0,0.0,30.0
-0.07000732017,0.0,0.0,30.0
-0.07009453511,0.0,0.0,30.0
-0.07018175006,0.0,0.0,30.0
-0.07026896501,0.0,0.0,30.0
-0.07035617996,0.0,0.0,30.0
-0.07044339492,0.0,0.0,30.0
-0.07053060987,0.0,0.0,30.0
-0.07061782483,0.0,0.0,30.0
-0.07070503979,0.0,0.0,30.0
-0.07079225475,0.0,0.0,30.0
-0.07087946971,0.0,0.0,30.0
-0.07096668467,0.0,0.0,30.0
-0.07105389964,0.0,0.0,30.0
-0.0711411146,0.0,0.0,30.0
-0.07122832957,0.0,0.0,30.0
-0.07131554454,0.0,0.0,30.0
-0.07140275951,0.0,0.0,30.0
-0.07148997448,0.0,0.0,30.0
-0.07157718945,0.0,0.0,30.0
-0.07166440443,0.0,0.0,30.0
-0.0717516194,0.0,0.0,30.0
-0.07183883438,0.0,0.0,30.0
-0.07192604936,0.0,0.0,30.0
-0.07201326434,0.0,0.0,30.0
-0.07210047932,0.0,0.0,30.0
-0.0721876943,0.0,0.0,30.0
-0.07227490929,0.0,0.0,30.0
-0.07236212427,0.0,0.0,30.0
-0.07244933926,0.0,0.0,30.0
-0.07253655424,0.0,0.0,30.0
-0.07262376923,0.0,0.0,30.0
-0.07271098422,0.0,0.0,30.0
-0.07279819921,0.0,0.0,30.0
-0.07288541421,0.0,0.0,30.0
-0.0729726292,0.0,0.0,30.0
-0.07305984419,0.0,0.0,30.0
-0.07314705919,0.0,0.0,30.0
-0.07323427418,0.0,0.0,30.0
-0.07332148918,0.0,0.0,30.0
-0.07340870418,0.0,0.0,30.0
-0.07349591918,0.0,0.0,30.0
-0.07358313418,0.0,0.0,30.0
-0.07367034918,0.0,0.0,30.0
-0.07375756418,0.0,0.0,30.0
-0.07384477918,0.0,0.0,30.0
-0.07393199419,0.0,0.0,30.0
-0.07401920919,0.0,0.0,30.0
-0.0741064242,0.0,0.0,30.0
-0.0741936392,0.0,0.0,30.0
-0.07428085421,0.0,0.0,30.0
-0.07436806922,0.0,0.0,30.0
-0.07445528423,0.0,0.0,30.0
-0.07454249924,0.0,0.0,30.0
-0.07462971425,0.0,0.0,30.0
-0.07471692926,0.0,0.0,30.0
-0.07480414427,0.0,0.0,30.0
-0.07489135929,0.0,0.0,30.0
-0.0749785743,0.0,0.0,30.0
-0.07506578931,0.0,0.0,30.0
-0.07515300433,0.0,0.0,30.0
-0.07524021935,0.0,0.0,30.0
-0.07532743436,0.0,0.0,30.0
-0.07541464938,0.0,0.0,30.0
-0.0755018644,0.0,0.0,30.0
-0.07558907942,0.0,0.0,30.0
-0.07567629444,0.0,0.0,30.0
-0.07576350946,0.0,0.0,30.0
-0.07585072448,0.0,0.0,30.0
-0.0759379395,0.0,0.0,30.0
-0.07602515452,0.0,0.0,30.0
-0.07611236955,0.0,0.0,30.0
-0.07619958457,0.0,0.0,30.0
-0.07628679959,0.0,0.0,30.0
-0.07637401462,0.0,0.0,30.0
-0.07646122964,0.0,0.0,30.0
-0.07654844467,0.0,0.0,30.0
-0.0766356597,0.0,0.0,30.0
-0.07672287472,0.0,0.0,30.0
-0.07681008975,0.0,0.0,30.0
-0.07689730478,0.0,0.0,30.0
-0.07698451981,0.0,0.0,30.0
-0.07707173484,0.0,0.0,30.0
-0.07715894987,0.0,0.0,30.0
-0.0772461649,0.0,0.0,30.0
-0.07733337993,0.0,0.0,30.0
-0.07742059496,0.0,0.0,30.0
-0.07750780999,0.0,0.0,30.0
-0.07759502502,0.0,0.0,30.0
-0.07768224006,0.0,0.0,30.0
-0.07776945509,0.0,0.0,30.0
-0.07785667012,0.0,0.0,30.0
-0.07794388516,0.0,0.0,30.0
-0.07803110019,0.0,0.0,30.0
-0.07811831523,0.0,0.0,30.0
-0.07820553026,0.0,0.0,30.0
-0.0782927453,0.0,0.0,30.0
-0.07837996033,0.0,0.0,30.0
-0.07846717537,0.0,0.0,30.0
-0.07855439041,0.0,0.0,30.0
-0.07864160545,0.0,0.0,30.0
-0.07872882048,0.0,0.0,30.0
-0.07881603552,0.0,0.0,30.0
-0.07890325056,0.0,0.0,30.0
-0.0789904656,0.0,0.0,30.0
-0.07907768064,0.0,0.0,30.0
-0.07916489568,0.0,0.0,30.0
-0.07925211072,0.0,0.0,30.0
-0.07933932576,0.0,0.0,30.0
-0.0794265408,0.0,0.0,30.0
-0.07951375584,0.0,0.0,30.0
-0.07960097089,0.0,0.0,30.0
-0.07968818593,0.0,0.0,30.0
-0.07977540097,0.0,0.0,30.0
-0.07986261601,0.0,0.0,30.0
-0.07994983106,0.0,0.0,30.0
-0.0800370461,0.0,0.0,30.0
-0.08012426114,0.0,0.0,30.0
-0.08021147619,0.0,0.0,30.0
-0.08029869123,0.0,0.0,30.0
-0.08038590628,0.0,0.0,30.0
-0.08047312132,0.0,0.0,30.0
-0.08056033637,0.0,0.0,30.0
-0.08064755141,0.0,0.0,30.0
-0.08073476646,0.0,0.0,30.0
-0.0808219815,0.0,0.0,30.0
-0.08090919655,0.0,0.0,30.0
-0.0809964116,0.0,0.0,30.0
-0.08108362664,0.0,0.0,30.0
-0.08117084169,0.0,0.0,30.0
-0.08125805674,0.0,0.0,30.0
-0.08134527179,0.0,0.0,30.0
-0.08143248683,0.0,0.0,30.0
-0.08151970188,0.0,0.0,30.0
-0.08160691693,0.0,0.0,30.0
-0.08169413198,0.0,0.0,30.0
-0.08178134703,0.0,0.0,30.0
-0.08186856208,0.0,0.0,30.0
-0.08195577713,0.0,0.0,30.0
-0.08204299218,0.0,0.0,30.0
-0.08213020723,0.0,0.0,30.0
-0.08221742228,0.0,0.0,30.0
-0.08230463733,0.0,0.0,30.0
-0.08239185238,0.0,0.0,30.0
-0.08247906743,0.0,0.0,30.0
-0.08256628248,0.0,0.0,30.0
-0.08265349753,0.0,0.0,30.0
-0.08274071258,0.0,0.0,30.0
-0.08282792763,0.0,0.0,30.0
-0.08291514268,0.0,0.0,30.0
-0.08300235774,0.0,0.0,30.0
-0.08308957279,0.0,0.0,30.0
-0.08317678784,0.0,0.0,30.0
-0.08326400289,0.0,0.0,30.0
-0.08335121794,0.0,0.0,30.0
-0.083438433,0.0,0.0,30.0
-0.08352564805,0.0,0.0,30.0
-0.0836128631,0.0,0.0,30.0
-0.08370007816,0.0,0.0,30.0
-0.08378729321,0.0,0.0,30.0
-0.08387450826,0.0,0.0,30.0
-0.08396172332,0.0,0.0,30.0
-0.08404893837,0.0,0.0,30.0
-0.08413615343,0.0,0.0,30.0
-0.08422336848,0.0,0.0,30.0
-0.08431058353,0.0,0.0,30.0
-0.08439779859,0.0,0.0,30.0
-0.08448501364,0.0,0.0,30.0
-0.0845722287,0.0,0.0,30.0
-0.08465944375,0.0,0.0,30.0
-0.08474665881,0.0,0.0,30.0
-0.08483387386,0.0,0.0,30.0
-0.08492108892,0.0,0.0,30.0
-0.08500830397,0.0,0.0,30.0
-0.08509551903,0.0,0.0,30.0
-0.08518273409,0.0,0.0,30.0
-0.08526994914,0.0,0.0,30.0
-0.0853571642,0.0,0.0,30.0
-0.08544437925,0.0,0.0,30.0
-0.08553159431,0.0,0.0,30.0
-0.08561880937,0.0,0.0,30.0
-0.08570602442,0.0,0.0,30.0
-0.08579323948,0.0,0.0,30.0
-0.08588045454,0.0,0.0,30.0
-0.08596766959,0.0,0.0,30.0
-0.08605488465,0.0,0.0,30.0
-0.08614209971,0.0,0.0,30.0
-0.08622931477,0.0,0.0,30.0
-0.08631652982,0.0,0.0,30.0
-0.08640374488,0.0,0.0,30.0
-0.08649095994,0.0,0.0,30.0
-0.086578175,0.0,0.0,30.0
-0.08666539005,0.0,0.0,30.0
-0.08675260511,0.0,0.0,30.0
-0.08683982017,0.0,0.0,30.0
-0.08692703523,0.0,0.0,30.0
-0.08701425029,0.0,0.0,30.0
-0.08710146534,0.0,0.0,30.0
-0.0871886804,0.0,0.0,30.0
-0.08727589546,0.0,0.0,30.0
-0.08736311052,0.0,0.0,30.0
-0.08745032558,0.0,0.0,30.0
-0.08753754064,0.0,0.0,30.0
-0.08762475569,0.0,0.0,30.0
-0.08771197075,0.0,0.0,30.0
-0.08779918581,0.0,0.0,30.0
-0.08788640087,0.0,0.0,30.0
-0.08797361593,0.0,0.0,30.0
-0.08806083099,0.0,0.0,30.0
-0.08814804605,0.0,0.0,30.0
-0.08823526111,0.0,0.0,30.0
-0.08832247617,0.0,0.0,30.0
-0.08840969123,0.0,0.0,30.0
-0.08849690629,0.0,0.0,30.0
-0.08858412135,0.0,0.0,30.0
-0.08867133641,0.0,0.0,30.0
-0.08875855147,0.0,0.0,30.0
-0.08884576653,0.0,0.0,30.0
-0.08893298159,0.0,0.0,30.0
-0.08902019665,0.0,0.0,30.0
-0.08910741171,0.0,0.0,30.0
-0.08919462677,0.0,0.0,30.0
-0.08928184183,0.0,0.0,30.0
-0.08936905689,0.0,0.0,30.0
-0.08945627195,0.0,0.0,30.0
-0.08954348701,0.0,0.0,30.0
-0.08963070207,0.0,0.0,30.0
-0.08971791713,0.0,0.0,30.0
-0.08980513219,0.0,0.0,30.0
-0.08989234725,0.0,0.0,30.0
-0.08997956231,0.0,0.0,30.0
-0.09006677737,0.0,0.0,30.0
-0.09015399243,0.0,0.0,30.0
-0.09024120749,0.0,0.0,30.0
-0.09032842255,0.0,0.0,30.0
-0.09041563761,0.0,0.0,30.0
-0.09050285268,0.0,0.0,30.0
-0.09059006774,0.0,0.0,30.0
-0.0906772828,0.0,0.0,30.0
-0.09076449786,0.0,0.0,30.0
-0.09085171292,0.0,0.0,30.0
-0.09093892798,0.0,0.0,30.0
-0.09102614304,0.0,0.0,30.0
-0.0911133581,0.0,0.0,30.0
-0.09120057316,0.0,0.0,30.0
-0.09128778823,0.0,0.0,30.0
-0.09137500329,0.0,0.0,30.0
-0.09146221835,0.0,0.0,30.0
-0.09154943341,0.0,0.0,30.0
-0.09163664847,0.0,0.0,30.0
-0.09172386353,0.0,0.0,30.0
-0.0918110786,0.0,0.0,30.0
-0.09189829366,0.0,0.0,30.0
-0.09198550872,0.0,0.0,30.0
-0.09207272378,0.0,0.0,30.0
-0.09215993884,0.0,0.0,30.0
-0.0922471539,0.0,0.0,30.0
-0.09233436897,0.0,0.0,30.0
-0.09242158403,0.0,0.0,30.0
-0.09250879909,0.0,0.0,30.0
-0.09259601415,0.0,0.0,30.0
-0.09268322921,0.0,0.0,30.0
-0.09277044428,0.0,0.0,30.0
-0.09285765934,0.0,0.0,30.0
-0.0929448744,0.0,0.0,30.0
-0.09303208946,0.0,0.0,30.0
-0.09311930453,0.0,0.0,30.0
-0.09320651959,0.0,0.0,30.0
-0.09329373465,0.0,0.0,30.0
-0.09338094971,0.0,0.0,30.0
-0.09346816477,0.0,0.0,30.0
-0.09355537984,0.0,0.0,30.0
-0.0936425949,0.0,0.0,30.0
-0.09372980996,0.0,0.0,30.0
-0.09381702502,0.0,0.0,30.0
-0.09390424009,0.0,0.0,30.0
-0.09399145515,0.0,0.0,30.0
-0.09407867021,0.0,0.0,30.0
-0.09416588527,0.0,0.0,30.0
-0.09425310034,0.0,0.0,30.0
-0.0943403154,0.0,0.0,30.0
-0.09442753046,0.0,0.0,30.0
-0.09451474552,0.0,0.0,30.0
-0.09460196059,0.0,0.0,30.0
-0.09468917565,0.0,0.0,30.0
-0.09477639071,0.0,0.0,30.0
-0.09486360578,0.0,0.0,30.0
-0.09495082084,0.0,0.0,30.0
-0.0950380359,0.0,0.0,30.0
-0.09512525096,0.0,0.0,30.0
-0.09521246603,0.0,0.0,30.0
-0.09529968109,0.0,0.0,30.0
-0.09538689615,0.0,0.0,30.0
-0.09547411122,0.0,0.0,30.0
-0.09556132628,0.0,0.0,30.0
-0.09564854134,0.0,0.0,30.0
-0.09573575641,0.0,0.0,30.0
-0.09582297147,0.0,0.0,30.0
-0.09591018653,0.0,0.0,30.0
-0.09599740159,0.0,0.0,30.0
-0.09608461666,0.0,0.0,30.0
-0.09617183172,0.0,0.0,30.0
-0.09625904678,0.0,0.0,30.0
-0.09634626185,0.0,0.0,30.0
-0.09643347691,0.0,0.0,30.0
-0.09652069197,0.0,0.0,30.0
-0.09660790704,0.0,0.0,30.0
-0.0966951221,0.0,0.0,30.0
-0.09678233716,0.0,0.0,30.0
-0.09686955223,0.0,0.0,30.0
-0.09695676729,0.0,0.0,30.0
-0.09704398235,0.0,0.0,30.0
-0.09713119742,0.0,0.0,30.0
-0.09721841248,0.0,0.0,30.0
-0.09730562754,0.0,0.0,30.0
-0.09739284261,0.0,0.0,30.0
-0.09748005767,0.0,0.0,30.0
-0.09756727273,0.0,0.0,30.0
-0.0976544878,0.0,0.0,30.0
-0.09774170286,0.0,0.0,30.0
-0.09782891792,0.0,0.0,30.0
-0.09791613299,0.0,0.0,30.0
-0.09800334805,0.0,0.0,30.0
-0.09809056311,0.0,0.0,30.0
-0.09817777818,0.0,0.0,30.0
-0.09826499324,0.0,0.0,30.0
-0.0983522083,0.0,0.0,30.0
-0.09843942337,0.0,0.0,30.0
-0.09852663843,0.0,0.0,30.0
-0.09861385349,0.0,0.0,30.0
-0.09870106856,0.0,0.0,30.0
-0.09878828362,0.0,0.0,30.0
-0.09887549869,0.0,0.0,30.0
-0.09896271375,0.0,0.0,30.0
-0.09904992881,0.0,0.0,30.0
-0.09913714388,0.0,0.0,30.0
-0.09922435894,0.0,0.0,30.0
-0.099311574,0.0,0.0,30.0
-0.09939878907,0.0,0.0,30.0
-0.09948600413,0.0,0.0,30.0
-0.09957321919,0.0,0.0,30.0
-0.09966043426,0.0,0.0,30.0
-0.09974764932,0.0,0.0,30.0
-0.09983486439,0.0,0.0,30.0
-0.09992207945,0.0,0.0,30.0
-0.1000092945,0.0,0.0,30.0
-0.1000965096,0.0,0.0,30.0
-0.1001837246,0.0,0.0,30.0
-0.1002709397,0.0,0.0,30.0
-0.1003581548,0.0,0.0,30.0
-0.1004453698,0.0,0.0,30.0
-0.1005325849,0.0,0.0,30.0
-0.1006198,0.0,0.0,30.0
-0.100707015,0.0,0.0,30.0
-0.1007942301,0.0,0.0,30.0
-0.1008814452,0.0,0.0,30.0
-0.1009686602,0.0,0.0,30.0
-0.1010558753,0.0,0.0,30.0
-0.1011430903,0.0,0.0,30.0
-0.1012303054,0.0,0.0,30.0
-0.1013175205,0.0,0.0,30.0
-0.1014047355,0.0,0.0,30.0
-0.1014919506,0.0,0.0,30.0
-0.1015791657,0.0,0.0,30.0
-0.1016663807,0.0,0.0,30.0
-0.1017535958,0.0,0.0,30.0
-0.1018408109,0.0,0.0,30.0
-0.1019280259,0.0,0.0,30.0
-0.102015241,0.0,0.0,30.0
-0.102102456,0.0,0.0,30.0
-0.1021896711,0.0,0.0,30.0
-0.1022768862,0.0,0.0,30.0
-0.1023641012,0.0,0.0,30.0
-0.1024513163,0.0,0.0,30.0
-0.1025385314,0.0,0.0,30.0
-0.1026257464,0.0,0.0,30.0
-0.1027129615,0.0,0.0,30.0
-0.1028001766,0.0,0.0,30.0
-0.1028873916,0.0,0.0,30.0
-0.1029746067,0.0,0.0,30.0
-0.1030618217,0.0,0.0,30.0
-0.1031490368,0.0,0.0,30.0
-0.1032362519,0.0,0.0,30.0
-0.1033234669,0.0,0.0,30.0
-0.103410682,0.0,0.0,30.0
-0.1034978971,0.0,0.0,30.0
-0.1035851121,0.0,0.0,30.0
-0.1036723272,0.0,0.0,30.0
-0.1037595423,0.0,0.0,30.0
-0.1038467573,0.0,0.0,30.0
-0.1039339724,0.0,0.0,30.0
-0.1040211875,0.0,0.0,30.0
-0.1041084025,0.0,0.0,30.0
-0.1041956176,0.0,0.0,30.0
-0.1042828326,0.0,0.0,30.0
-0.1043700477,0.0,0.0,30.0
-0.1044572628,0.0,0.0,30.0
-0.1045444778,0.0,0.0,30.0
-0.1046316929,0.0,0.0,30.0
-0.104718908,0.0,0.0,30.0
-0.104806123,0.0,0.0,30.0
-0.1048933381,0.0,0.0,30.0
-0.1049805532,0.0,0.0,30.0
-0.1050677682,0.0,0.0,30.0
-0.1051549833,0.0,0.0,30.0
-0.1052421984,0.0,0.0,30.0
-0.1053294134,0.0,0.0,30.0
-0.1054166285,0.0,0.0,30.0
-0.1055038435,0.0,0.0,30.0
-0.1055910586,0.0,0.0,30.0
-0.1056782737,0.0,0.0,30.0
-0.1057654887,0.0,0.0,30.0
-0.1058527038,0.0,0.0,30.0
-0.1059399189,0.0,0.0,30.0
-0.1060271339,0.0,0.0,30.0
-0.106114349,0.0,0.0,30.0
-0.1062015641,0.0,0.0,30.0
-0.1062887791,0.0,0.0,30.0
-0.1063759942,0.0,0.0,30.0
-0.1064632092,0.0,0.0,30.0
-0.1065504243,0.0,0.0,30.0
-0.1066376394,0.0,0.0,30.0
-0.1067248544,0.0,0.0,30.0
-0.1068120695,0.0,0.0,30.0
-0.1068992846,0.0,0.0,30.0
-0.1069864996,0.0,0.0,30.0
-0.1070737147,0.0,0.0,30.0
-0.1071609298,0.0,0.0,30.0
-0.1072481448,0.0,0.0,30.0
-0.1073353599,0.0,0.0,30.0
-0.107422575,0.0,0.0,30.0
-0.10750979,0.0,0.0,30.0
-0.1075970051,0.0,0.0,30.0
-0.1076842201,0.0,0.0,30.0
-0.1077714352,0.0,0.0,30.0
-0.1078586503,0.0,0.0,30.0
-0.1079458653,0.0,0.0,30.0
-0.1080330804,0.0,0.0,30.0
-0.1081202955,0.0,0.0,30.0
-0.1082075105,0.0,0.0,30.0
-0.1082947256,0.0,0.0,30.0
-0.1083819407,0.0,0.0,30.0
-0.1084691557,0.0,0.0,30.0
-0.1085563708,0.0,0.0,30.0
-0.1086435859,0.0,0.0,30.0
-0.1087308009,0.0,0.0,30.0
-0.108818016,0.0,0.0,30.0
-0.108905231,0.0,0.0,30.0
-0.1089924461,0.0,0.0,30.0
-0.1090796612,0.0,0.0,30.0
-0.1091668762,0.0,0.0,30.0
-0.1092540913,0.0,0.0,30.0
-0.1093413064,0.0,0.0,30.0
-0.1094285214,0.0,0.0,30.0
-0.1095157365,0.0,0.0,30.0
-0.1096029516,0.0,0.0,30.0
-0.1096901666,0.0,0.0,30.0
-0.1097773817,0.0,0.0,30.0
-0.1098645968,0.0,0.0,30.0
-0.1099518118,0.0,0.0,30.0
-0.1100390269,0.0,0.0,30.0
-0.1101262419,0.0,0.0,30.0
-0.110213457,0.0,0.0,30.0
-0.1103006721,0.0,0.0,30.0
-0.1103878871,0.0,0.0,30.0
-0.1104751022,0.0,0.0,30.0
-0.1105623173,0.0,0.0,30.0
-0.1106495323,0.0,0.0,30.0
-0.1107367474,0.0,0.0,30.0
-0.1108239625,0.0,0.0,30.0
-0.1109111775,0.0,0.0,30.0
-0.1109983926,0.0,0.0,30.0
-0.1110856077,0.0,0.0,30.0
-0.1111728227,0.0,0.0,30.0
-0.1112600378,0.0,0.0,30.0
-0.1113472528,0.0,0.0,30.0
-0.1114344679,0.0,0.0,30.0
-0.111521683,0.0,0.0,30.0
-0.111608898,0.0,0.0,30.0
-0.1116961131,0.0,0.0,30.0
-0.1117833282,0.0,0.0,30.0
-0.1118705432,0.0,0.0,30.0
-0.1119577583,0.0,0.0,30.0
-0.1120449734,0.0,0.0,30.0
-0.1121321884,0.0,0.0,30.0
-0.1122194035,0.0,0.0,30.0
-0.1123066186,0.0,0.0,30.0
-0.1123938336,0.0,0.0,30.0
-0.1124810487,0.0,0.0,30.0
-0.1125682637,0.0,0.0,30.0
-0.1126554788,0.0,0.0,30.0
-0.1127426939,0.0,0.0,30.0
-0.1128299089,0.0,0.0,30.0
-0.112917124,0.0,0.0,30.0
-0.1130043391,0.0,0.0,30.0
-0.1130915541,0.0,0.0,30.0
-0.1131787692,0.0,0.0,30.0
-0.1132659843,0.0,0.0,30.0
-0.1133531993,0.0,0.0,30.0
-0.1134404144,0.0,0.0,30.0
-0.1135276295,0.0,0.0,30.0
-0.1136148445,0.0,0.0,30.0
-0.1137020596,0.0,0.0,30.0
-0.1137892746,0.0,0.0,30.0
-0.1138764897,0.0,0.0,30.0
-0.1139637048,0.0,0.0,30.0
-0.1140509198,0.0,0.0,30.0
-0.1141381349,0.0,0.0,30.0
-0.11422535,0.0,0.0,30.0
-0.114312565,0.0,0.0,30.0
-0.1143997801,0.0,0.0,30.0
-0.1144869952,0.0,0.0,30.0
-0.1145742102,0.0,0.0,30.0
-0.1146614253,0.0,0.0,30.0
-0.1147486404,0.0,0.0,30.0
-0.1148358554,0.0,0.0,30.0
-0.1149230705,0.0,0.0,30.0
-0.1150102855,0.0,0.0,30.0
-0.1150975006,0.0,0.0,30.0
-0.1151847157,0.0,0.0,30.0
-0.1152719307,0.0,0.0,30.0
-0.1153591458,0.0,0.0,30.0
-0.1154463609,0.0,0.0,30.0
-0.1155335759,0.0,0.0,30.0
-0.115620791,0.0,0.0,30.0
-0.1157080061,0.0,0.0,30.0
-0.1157952211,0.0,0.0,30.0
-0.1158824362,0.0,0.0,30.0
-0.1159696513,0.0,0.0,30.0
-0.1160568663,0.0,0.0,30.0
-0.1161440814,0.0,0.0,30.0
-0.1162312964,0.0,0.0,30.0
-0.1163185115,0.0,0.0,30.0
-0.1164057266,0.0,0.0,30.0
-0.1164929416,0.0,0.0,30.0
-0.1165801567,0.0,0.0,30.0
-0.1166673718,0.0,0.0,30.0
-0.1167545868,0.0,0.0,30.0
-0.1168418019,0.0,0.0,30.0
-0.116929017,0.0,0.0,30.0
-0.117016232,0.0,0.0,30.0
-0.1171034471,0.0,0.0,30.0
-0.1171906622,0.0,0.0,30.0
-0.1172778772,0.0,0.0,30.0
-0.1173650923,0.0,0.0,30.0
