,Unnamed: 0,fzf,Unnamed: 0.6,fzr,Unnamed: 0.7,steer_angle,Unnamed: 0.1,vx,Unnamed: 0.2,vy,Unnamed: 0.3,r,Unnamed: 0.4,psi,Unnamed: 0.5,wheel_angle,sideslip_f,sideslip_r,fyft,fyrt,fyf,fyr,beta
712,fzf713,5239.8422348193,fzr713,4621.78237884756,ans713,0.0151923425662828,xdot713,28.0,ydot713,-3.81453916148513,r713,0.119647985395551,psi713,0.475127850801009,wheel_angle713,0.0011253587086135,-0.04766743531928156,-0.0464819490253157,419.613332563301,-330.8373575271297,419.13670339064305,-330.4800229743241,-0.13539999183699492
713,fzf714,5239.8336585244,fzr714,4621.79224053468,ans714,0.0148667258499704,xdot714,28.0,ydot714,-3.81714448101648,r714,0.11958899559689,psi714,0.476324036544064,wheel_angle714,0.0011012389518496,-0.047650023618925536,-0.04648876944993067,419.4593719477202,-330.8866082301707,418.9832655992199,-330.529115612325,-0.1354913423774192
714,fzf715,5239.82602479904,fzr715,4621.80114359196,ans715,0.0145408538316652,xdot715,28.0,ydot715,-3.81971550458589,r715,0.119529001719848,psi715,0.477519627366018,wheel_angle715,0.001077100283827,-0.04763250190844334,-0.046495498027559874,419.30451885193435,-330.93513677170705,418.8289381538131,-330.57748823542414,-0.13558148816513382
715,fzf716,5239.81933239092,fzr716,4621.80908923514,ans716,0.0142147321074732,xdot716,28.0,ydot716,-3.82225222741663,r716,0.119468007036231,psi716,0.478714613242438,wheel_angle716,0.0010529431190721,-0.04761487092949774,-0.0465021350895199,419.1487796255435,-330.98294556339846,418.6737273750818,-330.6251432494818,-0.1356704291199748
716,fzf717,5239.81358000447,fzr717,4621.81607872408,ans717,0.0138883662777888,xdot717,28.0,ydot717,-3.82475464561464,r717,0.119406014826694,psi717,0.479908984181655,wheel_angle717,0.0010287678724288,-0.04759713142089303,-0.04650868096392517,418.9921605886006,-331.03003699814957,418.5176395542561,-330.6720830416377,-0.13575816519166656
717,fzf718,5239.80876630122,fzr718,4621.8221133625,ans718,0.0135617619471981,xdot718,28.0,ydot718,-3.82722275616414,r718,0.119343028380471,psi718,0.481102730224849,wheel_angle718,0.0010045749590517,-0.04757928411858542,-0.04651513597570548,418.83466803175247,-331.0764134502119,418.3606809532784,-330.7183099804129,-0.13584469635966034
718,fzf719,5239.80488990006,fzr719,4621.82719449758,ans719,0.0132349247243831,xdot719,28.0,ydot719,-3.82965655692322,r719,0.119279050995111,psi719,0.482295841446133,wheel_angle719,0.0009803647943987,-0.04756132975569276,-0.04652150044662314,418.6763082163672,-331.12207727527266,418.2028578049309,-330.7638264157989,-0.13593002263297183
719,fzf720,5239.80194937762,fzr720,4621.83132351968,ans720,0.0129078602220251,xdot720,28.0,ydot720,-3.83205604661938,r720,0.119214085976209,psi720,0.483488307952638,wheel_angle720,0.000956137794224,-0.04754326906250442,-0.04652777469529014,418.51708737467214,-331.16703081055175,418.04417631297395,-330.8086346793544,-0.13601414405001735
720,fzf721,5239.79994326857,fzr721,4621.83450186199,ans721,0.0125805740567084,xdot721,28.0,ydot721,-3.83442122484507,r721,0.119148136637143,psi721,0.484680119884589,wheel_angle721,0.000931894374571,-0.047525102766490926,-0.046533959037185,418.35701170988267,-331.21127637489303,417.8846426522753,-330.8527370842965,-0.13609706067845032
721,fzf722,5239.79887006599,fzr722,4621.83673100017,ans722,0.0122530718488238,xdot722,28.0,ydot722,-3.83675209205312,r722,0.119081206298815,psi722,0.485871267415383,wheel_angle722,0.0009076349517647,-0.04750683159231284,-0.04654005378466942,418.19608739633094,-331.25481626885124,417.72426296893866,-330.896135925588,-0.1361787726149941
722,fzf723,5239.79872822166,fzr723,4621.83801245209,ans723,0.0119253592224723,xdot723,28.0,ydot723,-3.83904864955224,r723,0.119013298289392,psi723,0.487061740751661,wheel_angle723,0.0008833599424053,-0.04748845626183079,-0.0465460592470049,418.03432057959753,-331.29765277478776,417.56304338043617,-330.93883348003294,-0.13625927998527726
723,fzf724,5239.79951614643,fzr724,4621.83834777739,ans724,0.0115974418053683,xdot724,28.0,ydot724,-3.84131089950237,r724,0.118944415944048,psi724,0.488251530133383,wheel_angle724,0.0008590697633605,-0.047469977494113864,-0.046551975730368976,417.8717173766347,-331.33978815694934,417.4009899757314,-330.9808320063552,-0.13633858294366435
724,fzf725,5239.80123221052,fzr725,4621.83773857725,ans725,0.0112693252287428,xdot725,28.0,ydot725,-3.84353884491012,r725,0.11887456260471,psi725,0.489440625833895,wheel_angle725,0.0008347648317587,-0.04745139600544889,-0.0465578035378715,417.7082838758935,-331.38122466156386,417.23810881540714,-331.02213374529447,-0.13641668167308932
725,fzf726,5239.8038747439,fzr726,4621.83618649395,ans726,0.0109410151272473,xdot726,28.0,ydot726,-3.84573248962407,r726,0.118803741619806,psi726,0.490629018159992,wheel_angle726,0.0008104455649812,-0.0474327125093484,-0.046563542969570534,417.5440261374433,-331.42196451691564,417.074405931785,-331.0627409196817,-0.1364935763848848
726,fzf727,5239.80744203662,fzr727,4621.8336932106,ans727,0.0106125171388563,xdot727,28.0,ydot727,-3.84789183833008,r727,0.118731956344015,psi727,0.491816697451987,wheel_angle727,0.000786112380656,-0.047413927716559987,-0.04656919432248809,417.37895019310116,-331.46200993343473,416.9098873290548,-331.10265573452807,-0.1365692673186117
727,fzf728,5239.81193233913,fzr728,4621.83026045078,ans728,0.0102838369047709,xdot728,28.0,ydot728,-3.85001689654662,r728,0.118659210138023,psi728,0.493003654083771,wheel_angle728,0.0007617656966496,-0.04739504233507376,-0.04657475789062598,417.21306204654337,-331.5013631037784,416.7445589833869,-331.1418803771067,-0.1366437547418898
728,fzf729,5239.81734386263,fzr729,4621.82588997817,ans729,0.009954980069322,xdot729,28.0,ydot729,-3.85210767061999,r729,0.118585506368271,psi729,0.494189878462868,wheel_angle729,0.0007374059310609,-0.04737605707013142,-0.04658023396498106,417.04636767343266,-331.54002620290856,416.57842684305916,-331.18041701703,-0.13671703895022472
729,fzf730,5239.82367477942,fzr730,4621.82058359624,ans730,0.0096259522798732,xdot730,28.0,ydot730,-3.85416416771953,r730,0.118510848406718,psi730,0.495375361030496,wheel_angle730,0.0007130335022128,-0.04735697262423294,-0.04658562283356058,416.8788730215256,-331.57800138817396,416.4114968285645,-331.21826780633177,-0.13678912026683468
730,fzf731,5239.83092322326,fzr731,4621.81434314788,ans731,0.0092967591867237,xdot731,28.0,ydot731,-3.85618639583288,r731,0.118435239630599,psi731,0.49656009226162,wheel_angle731,0.0006886488286462,-0.04733778969714561,-0.04659092478139736,416.7105840108002,-331.6152907993869,416.24377483273935,-331.2554348795443,-0.13685999904247917
731,fzf732,5239.83908728967,fzr732,4621.80717051506,ans732,0.0089674064430115,xdot732,28.0,ydot732,-3.85817436376108,r732,0.118358683422185,psi732,0.497744062665,wheel_angle732,0.0006642523291119,-0.047318508985910654,-0.04659614009056462,416.54150653355873,-331.6518965588995,416.07526672086595,-331.29192035377423,-0.13692967565528238
732,fzf733,5239.84816503633,fzr733,4621.79906761851,ans733,0.0086378997046162,xdot733,28.0,ydot733,-3.86012808111376,r733,0.118281183168551,psi733,0.498927262783246,wheel_angle733,0.000639844422564,-0.04729913118485124,-0.04660126904019081,416.37164645454914,-331.6878207716816,415.90597833079437,-331.3277263287805,-0.13699815051056
733,fzf734,5239.85815448337,fzr734,4621.79003641732,ans734,0.008308244630062,xdot734,28.0,ydot734,-3.86204755830426,r734,0.118202742261338,psi734,0.500109683192859,wheel_angle734,0.0006154255281527,-0.047279656985579774,-0.046606311906474227,416.2010096110722,-331.7230655253907,415.7359154730499,-331.36285488704476,-0.13706542404064354
734,fzf735,5239.86905361376,fzr735,4621.78007890863,ans735,0.0079784468804203,xdot735,28.0,ydot735,-3.86393280654472,r735,0.118123364096528,psi735,0.50129131450428,wheel_angle735,0.0005909960652162,-0.04726008707700402,-0.04661126896269741,416.0296018130867,-331.75763289044835,415.56508393093804,-331.397308093847,-0.137131496704704
735,fzf736,5239.88086037366,fzr736,4621.76919712726,ans736,0.0076485121192127,xdot736,28.0,ydot736,-3.86578383784112,r736,0.118043052074208,psi736,0.50247214736193,wheel_angle736,0.000566556453275,-0.04724042214533549,-0.046616140479241404,415.85742884332984,-331.7915249201092,415.39348946066576,-331.43108799733534,-0.13719636898857418
736,fzf737,5239.89357267273,fzr737,4621.75739314536,ans737,0.0073184460123137,xdot737,28.0,ydot737,-3.8676006649884,r737,0.117961809598353,psi737,0.503652172444252,wheel_angle737,0.0005421071120232,-0.04722066287409479,-0.04662092672359991,415.6844964574094,-331.82474365053235,415.2211377914331,-331.4641966285968,-0.13726004140457332
737,fzf738,5239.90718838453,fzr738,4621.74466907209,ans738,0.0069882542278532,xdot738,28.0,ydot738,-3.86938330156543,r738,0.117879640076594,psi738,0.504831380463744,wheel_angle738,0.0005176484613224,-0.04720080994411921,-0.04662562796039319,415.5108103839206,-331.85729110085214,415.0480346255507,-331.4966360017285,-0.13732251449132765
738,fzf739,5239.92170534681,fzr739,4621.73102705323,ans739,0.0066579424361195,xdot739,28.0,ydot739,-3.87113176193004,r739,0.117796546920004,psi739,0.506009762167001,wheel_angle739,0.000493180921194,-0.04718086403356864,-0.04663024445138181,415.3363763245418,-331.8891692732431,414.87418563853555,-331.5284081139025,-0.13738378881359248
739,fzf740,5239.93712136192,fzr740,4621.71646927082,ans740,0.0063275163094616,xdot740,28.0,ydot740,-3.872846061214,r740,0.117712533542874,psi740,0.507187308334742,wheel_angle740,0.000468704911812,-0.047160825817931885,-0.046634776455480316,415.16119995414107,-331.9203801529869,414.6995964792177,-331.55951494543257,-0.13744386496207292
740,fzf741,5239.95343419712,fzr741,4621.70099794286,ans741,0.0059969815221922,xdot741,28.0,ydot741,-3.874526215318,r741,0.1176276033625,psi741,0.508364009781847,wheel_angle741,0.0004442208534957,-0.04714069597003263,-0.04663922422877066,414.98528692087285,-331.9509257085409,414.5242727698371,-331.58995845984293,-0.13750274355324513
741,fzf742,5239.97064158496,fzr742,4621.6846153229,ans742,0.0056663437504896,xdot742,28.0,ydot742,-3.87617224090659,r742,0.117541759798969,psi742,0.509539857357381,wheel_angle742,0.000419729166703,-0.047120475160035896,-0.04664358802451548,414.808642846284,-331.9808078915985,414.34822010614977,-331.6197406039285,-0.13756042522917603
742,fzf743,5239.98874122359,fzr743,4621.66732369973,ans743,0.005335608672301,xdot743,28.0,ydot743,-3.87778415540312,r743,0.117455006274945,psi743,0.510714841944624,wheel_angle743,0.0003952302720223,-0.04710016405545292,-0.04664786809317128,414.63127332540034,-332.010028637156,414.1714440575145,-331.648863307822,-0.13761691065734316
743,fzf744,5240.00773077716,fzr744,4621.64912539699,ans744,0.0050047819672443,xdot744,28.0,ydot744,-3.87936197698464,r744,0.117367346215466,psi744,0.511888954461095,wheel_angle744,0.0003707245901662,-0.04707976332114766,-0.046652064682401316,414.4531839268342,-332.0385898635711,413.99395016700066,-331.67732848505216,-0.13767220053045381
744,fzf745,5240.02760787615,fzr745,4621.63002277284,ans745,0.0046738693165112,xdot745,28.0,ydot745,-3.8809057245768,r745,0.117278783047733,psi745,0.513062185858573,wheel_angle745,0.0003462125419638,-0.04705927361934172,-0.0466561780370885,414.27438019287337,-332.0664934726262,413.81574395147715,-331.705138032607,-0.13772629556626367
745,fzf746,5240.04837011769,fzr746,4621.61001821961,ans746,0.0043428764027691,xdot746,28.0,ydot746,-3.88241541784876,r746,0.117189320200909,psi746,0.514234527123119,wheel_angle746,0.0003216945483532,-0.04703869560961954,-0.04666020839934807,414.09486763957034,-332.09374134958836,413.63683090170184,-331.7322938309941,-0.13777919650739667
746,fzf747,5240.07001506599,fzr747,4621.5891141634,ans747,0.0040118089100638,xdot747,28.0,ydot747,-3.88389107720804,r747,0.117098961105917,psi747,0.515405969275097,wheel_angle747,0.000297171030375,-0.04701802994893408,-0.046664156008540056,413.91465175684544,-332.12033536326464,413.4572164824247,-331.7587977442956,-0.13783090412116245
747,fzf748,5240.0925402526,fzr748,4621.5673130638,ans748,0.0036806725237218,xdot748,28.0,ydot748,-3.88533272379534,r748,0.117007709195242,psi748,0.516576503369185,wheel_angle748,0.0002726424091645,-0.046997277291611225,-0.046668021101281605,413.7337380085642,-332.1462773660643,413.27690613246574,-331.78465162023053,-0.13788141919937325
748,fzf749,5240.11594317683,fzr749,4621.54461741347,ans749,0.0033494729302526,xdot749,28.0,ydot749,-3.88674037947945,r749,0.116915567902735,psi749,0.517746120494395,wheel_angle749,0.0002481091059446,-0.04697643828935493,-0.046671803911459295,413.5521318326349,-332.17156919405176,413.09590526481196,-331.809857290208,-0.137930742558164
749,fzf750,5240.14022130606,fzr750,4621.52102973782,ans750,0.0030182158172514,xdot750,28.0,ydot750,-3.88811406685202,r750,0.116822540663419,psi750,0.518914811774084,wheel_angle750,0.0002235715420185,-0.04695551359125157,-0.04667550467024107,413.3698386410892,-332.1962126670031,412.9142192666987,-331.83441656938334,-0.1379788750378077
750,fzf751,5240.16537207612,fzr751,4621.49655259465,ans751,0.002686906873301,xdot751,28.0,ydot751,-3.88945380922243,r751,0.116728630913299,psi751,0.520082568365961,wheel_angle751,0.0001990301387629,-0.04693450384377516,-0.046679123606088294,413.18686382017654,-332.22020958846196,412.73185349970396,-331.858331256714,-0.13802581750253468
751,fzf752,5240.19139289163,fzr752,4621.47118857378,ans752,0.0023555517878742,xdot752,28.0,ydot752,-3.89075963061254,r752,0.116633842089174,psi752,0.521249381462103,wheel_angle752,0.0001744853176203,-0.04691340969079104,-0.04668266094476731,413.0032127304417,-332.2435617457888,412.54881329982595,-331.8816031350092,-0.13807157084034757
752,fzf753,5240.21828112635,fzr753,4621.44494029673,ans753,0.0020241562512363,xdot753,28.0,ydot753,-3.89203155575153,r753,0.116538177628451,psi753,0.522415242288956,wheel_angle753,0.0001499375000915,-0.046892231773559945,-0.0466861169093612,412.81889070680614,-332.2662709102181,412.3651039775648,-331.90423397098675,-0.1381161359628398
753,fzf754,5240.2460341235,fzr754,4621.41781041634,ans754,0.0016927259543472,xdot754,28.0,ydot754,-3.89326961007067,r754,0.11644164096896,psi754,0.523580142107343,wheel_angle754,0.0001253871077294,-0.04687097073074314,-0.046689491720281175,412.6339030586562,-332.28833883690623,412.1807308180103,-331.926225515321,-0.13815951380501176
754,fzf755,5240.27464919619,fzr755,4621.3898016164,ans755,0.0013612665887638,xdot755,28.0,ydot755,-3.89447381969811,r755,0.116344235548777,psi755,0.524744072212466,wheel_angle755,0.0001008345621306,-0.04684962719840511,-0.04669278559527793,412.44825506991896,-332.3097672649811,411.9956990809189,-331.94757950269263,-0.1382017053250879
755,fzf756,5240.30412362766,fzr756,4621.36091661135,ans756,0.0010297838465421,xdot756,28.0,ydot756,-3.89564421145362,r756,0.116245964806042,psi756,0.52590702393391,wheel_angle756,7.6280284929009e-05,-0.04682820181001822,-0.04669599874945272,412.26195199913934,-332.33055791759404,411.8100140007894,-331.9682976518403,-0.13824271150433218
756,fzf757,5240.33445467174,fzr757,4621.3311581459,ans757,0.0006982834201395,xdot757,28.0,ydot757,-3.89678081284341,r757,0.116146832178789,psi757,0.527068988635639,wheel_angle757,5.17246977881358e-05,-0.04680669519646595,-0.0466991313952685,412.0749990795627,-332.35071250196773,411.62368078694726,-331.98838166560887,-0.13828253334686658
757,fzf758,5240.36563955312,fzr758,4621.30052899464,ans758,0.0003667710023173,xdot758,28.0,ydot758,-3.89788365205483,r758,0.116046841104765,psi758,0.528229957715996,wheel_angle758,2.71682223939029e-05,-0.046785107986046334,-0.04670218374256074,411.8874015192038,-332.3702327094393,411.4367046236124,-332.0078332309921,-0.13832117187948556
758,fzf759,5240.39767546772,fzr759,4621.26903196177,ans759,3.5252286042608e-05,xdot759,28.0,ydot759,-3.89895275795116,r759,0.115945995021268,psi759,0.529389922607702,wheel_angle759,2.61128044759529e-06,-0.0467634408044756,-0.04670515599854814,411.69916450092563,-332.3891202155123,411.2490906699786,-332.026654019185,-0.13835862815147384
759,fzf760,5240.43055958306,fzr760,4621.23666988068,ans760,-0.0002962670356094,xdot760,28.0,ydot760,-3.89998816006635,r760,0.115844297364974,psi760,0.530548874777846,wheel_angle760,-2.19457063413975e-05,-0.04674169427489134,-0.046708048367843265,411.51029318251295,-332.4073766798981,411.06084406028714,-332.04484568562503,-0.13839490323442258
760,fzf761,5240.46428903856,fzr761,4621.20344561363,ans761,-0.0006277812695533,xdot761,28.0,ydot761,-3.90098988859976,r761,0.115741751571775,psi761,0.531706805727879,wheel_angle761,-4.65023162632416e-05,-0.04671986901785511,-0.04671086105246299,411.3207926967363,-332.42500374656106,410.8719699038908,-332.0624098700373,-0.13842999822204588
761,fzf762,5240.49886094594,fzr762,4621.1693620514,ans762,-0.0009592847227905,xdot762,28.0,ydot762,-3.90195797441088,r762,0.115638361076612,psi762,0.532863706993608,wheel_angle762,-7.10581276140987e-05,-0.0466979656513562,-0.046713594251838776,411.13066815143367,-332.4420030437625,410.68247328533545,-332.0793481964784,-0.13846391422999652
762,fzf763,5240.53427238952,fzr763,4621.13442211293,ans763,-0.0012907717025081,xdot763,28.0,ydot763,-3.90289244901412,r763,0.11553412931332,psi763,0.534019570145184,wheel_angle763,-9.56127187042854e-05,-0.04667598479081355,-0.0467162481628269,410.9399246295678,-332.45837618410235,410.49235926441787,-332.0956622733785,-0.13849665239568454
763,fzf764,5240.57052042659,fzr764,4621.09862874498,ans764,-0.0016222365161756,xdot764,28.0,ydot764,-3.90379334457349,r764,0.115429059714467,psi764,0.53517438678709,wheel_angle764,-0.0001201656678648,-0.046653927049079086,-0.046718822979718445,410.7485671893013,-332.47412476456077,410.3016328762602,-332.1113536935822,-0.13852821387809192
